Column1,df_apt_idx,BLDID_ID,PNU,LA,LO,법정동,주번_부,cust_each_,아파트�,빌라(0),빌라(1),NUMPOINTS,age,cell_count,possible_chr_count,chr_count,sale,household,parking_space,point_count2
"596","723","9126",4146310000000000000.000000000000000,37.302664630000002,127.098041100000003,경기도 용인시 기흥구 보정동,"9050009",24.260000000000002,성호샤인힐즈아파트,,,24.260000000000002,3.5881286067601,1,0,0,0,0,0,0
"602","732","4067",4146310000000000000.000000000000000,37.301304629999997,127.097001100000000,경기도 용인시 기흥구 보정동,"9130001",8.542000000000000,e편한세상대림아파트,,,8.542000000000000,8,1,0,0,0,0,0,0
"606","736","7048",4146310000000000000.000000000000000,37.263113220000001,127.141249999999999,경기도 용인시 기흥구 상하동,"2960000",2485.175000000000182,대우아파트,,,1866.478999999999814,36.0714113086328,4,5,0,3.6,432,325,1
"607","737","746",4146310000000000000.000000000000000,37.272647270000000,127.140019300000006,경기도 용인시 기흥구 상하동,"4470000",2616.695999999999913,풍림아파트,,,4326.603000000000065,63.097232956203,7,8,0,4,469,469,1
"608","738","28961",4146310000000000000.000000000000000,37.275339150000001,127.140845600000006,경기도 용인시 기흥구 상하동,"4710002",151.252999999999986,한양팰리스빌,,,22.547999999999998,5,1,0,0,0,0,0,0
"609","739","743",4146310000000000000.000000000000000,37.257115599999999,127.138436499999997,경기도 용인시 기흥구 상하동,"6210000",1540.660000000000082,상하동 621,,,5543.791999999997643,182.540767743492,18,36,10,4.3,1342,1883,1
"610","740","14262",4146310000000000000.000000000000000,37.275193240000000,127.137791199999995,경기도 용인시 기흥구 상하동,"6300000",613.370999999999981,강남마을한라비발디아파트,,,5333.065000000001419,129.344286237655,16,19,10,5.1,890,1040,1
"611","741","41619",4146310000000000000.000000000000000,37.271208549999997,127.135716599999995,경기도 용인시 기흥구 상하동,"6360000",3248.362000000000080,강남마을주공8단지아파트,,,5466.694999999999709,123.329811536085,12,18,0,6.2,1176,971,1
"612","742","11352",4146310000000000000.000000000000000,37.256069609999997,127.140928299999999,경기도 용인시 기흥구 상하동,"6520000",825.833999999999946,수원동마을쌍용스윗닷홈아파트,,,1916.913999999999760,57.5993266913514,7,11,0,4.5,465,620,1
"613","743","13960",4146310000000000000.000000000000000,37.271006010000001,127.139367800000002,경기도 용인시 기흥구 상하동,"6560000",2773.925999999999931,갈천마을신일유토빌아파트,,,1375.722999999999729,73.3769452738931,9,13,10,5.8,510,738,1
"616","746","6675",4146310000000000000.000000000000000,37.268455969999998,127.136355899999998,경기도 용인시 기흥구 상하동,"6750000",510.870000000000005,지석마을 그대가 크레던스,,,3360.628000000000156,82.831958831266,10,19,0,7.3,554,1011,1
"617","747","6675",4146310000000000000.000000000000000,37.268177870000002,127.137758399999996,경기도 용인시 기흥구 상하동,"6770000",10.956000000000000,,,,0.000000000000000,0,0,0,0,0,0,0,0
"625","757","49451",4146310000000000000.000000000000000,37.259054689999999,127.140858699999995,경기도 용인시 기흥구 상하동,"2300000",38.076000000000001,메디빌,,,0.000000000000000,0,0,0,0,0,0,0,0
"627","759","48513",4146310000000000000.000000000000000,37.261814569999999,127.143890299999995,경기도 용인시 기흥구 상하동,"2720015",19.218000000000000,신영그린빌라트1,,,3.410000000000000,8,1,0,0,0,0,0,0
"628","760","48513",4146310000000000000.000000000000000,37.261879690000001,127.144208300000003,경기도 용인시 기흥구 상하동,"2720016",33.107999999999997,신영그린빌라트2,,,0.000000000000000,0,0,0,0,0,0,0,0
"638","771","11226",4146310000000000000.000000000000000,37.278398279999998,127.106454299999996,경기도 용인시 기흥구 신갈동,"140000",3840.972000000000207,삼익아파트,,,2135.450000000000273,35.1438071013466,4,3,5,4.4,296,228,1
"639","772","11240",4146310000000000000.000000000000000,37.278394190000000,127.107175900000001,경기도 용인시 기흥구 신갈동,"140004",2671.300999999999931,신미주아파트,,,1705.522000000000162,28.4324202546202,3,1,0,3.25,247,149,1
"640","773","11228",4146310000000000000.000000000000000,37.286830790000003,127.108430400000003,경기도 용인시 기흥구 신갈동,"1510001",977.216999999999985,신갈현대아파트,,,1006.377000000000180,41.8528492939445,4,3,3,4.7,293,215,1
"643","776","11881",4146310000000000000.000000000000000,37.285808199999998,127.109883900000000,경기도 용인시 기흥구 신갈동,"1650000",958.360999999999990,도현마을현대아이파크아파트,,,1867.910000000000082,65.7903634418124,8,16,10,8.2,568,878,1
"644","777","11243",4146310000000000000.000000000000000,37.286886650000000,127.111629199999996,경기도 용인시 기흥구 신갈동,"1660000",654.753000000000043,새릉골풍림아파트,,,1022.383000000000038,43.4078371480372,6,5,4,7.8,340,341,1
"645","778","14096",4146310000000000000.000000000000000,37.276042250000003,127.106467600000002,경기도 용인시 기흥구 신갈동,"170015",473.187999999999988,원대마을한신아파트,,,931.388000000000034,26.9620053943419,4,8,0,5.5,367,483,1
"646","779","25013",4146310000000000000.000000000000000,37.279159589999999,127.107845600000005,경기도 용인시 기흥구 신갈동,"20001",1457.782999999999902,동오아파트,,,1419.673000000000002,8.36312235282351,1,0,0,0,0,0,0
"648","781","63767",4146310000000000000.000000000000000,37.277043919999997,127.109052000000005,경기도 용인시 기흥구 신갈동,"310005",2049.268000000000029,금강3차빌라,,,0.000000000000000,0,0,0,0,0,0,0,0
"649","782","38490",4146310000000000000.000000000000000,37.276720660000002,127.108567800000003,경기도 용인시 기흥구 신갈동,"330000",968.197999999999979,희망아파트,,,0.000000000000000,0,0,0,0,0,0,0,0
"650","784","53532",4146310000000000000.000000000000000,37.273903390000001,127.109156900000002,경기도 용인시 기흥구 신갈동,"500001",156.377000000000010,해밀뜨락아파트,,,0.000000000000000,0,0,0,0,0,0,0,0
"651","785","54522",4146310000000000000.000000000000000,37.273570650000003,127.108555999999993,경기도 용인시 기흥구 신갈동,"520012",4.042000000000000,신갈팰리스,,,0.000000000000000,0,0,0,0,0,0,0,0
"652","788","17420",4146310000000000000.000000000000000,37.272320620000002,127.108502900000005,경기도 용인시 기흥구 신갈동,"630000",2276.101000000000113,기흥역롯데캐슬스카이,,,1631.269000000000005,26.0938810199361,3,14,16,7.1,625,797,1
"653","789","50005",4146310000000000000.000000000000000,37.271437130000002,127.108953299999996,경기도 용인시 기흥구 신갈동,"680006",1542.529999999999973,이안 두드림기흥역,,,36.811000000000000,8.49368395316617,1,3,0,5.2,297,235,1
"654","790","19669",4146310000000000000.000000000000000,37.289913960000000,127.110533000000004,경기도 용인시 기흥구 신갈동,"6810000",1602.599999999999909,녹원마을새천년그린빌1단지아파트,,,2274.422000000000025,41.9502499923035,5,7,0,5.5,414,430,1
"655","791","13961",4146310000000000000.000000000000000,37.289923559999998,127.112046000000007,경기도 용인시 기흥구 신갈동,"6820000",62.192999999999998,녹원마을새천년그린빌2단지아파트,,,744.514000000000124,28.0286697736982,3,3,0,6.1,238,242,1
"656","792","10179",4146310000000000000.000000000000000,37.289949690000000,127.117917599999998,경기도 용인시 기흥구 신갈동,"6910000",395.024999999999977,산양마을대우푸르지오,,,687.761999999999944,70.6369574740785,9,11,18,8.5,346,605,1
"664","800","41103",4146310000000000000.000000000000000,37.270315869999997,127.104725200000004,경기도 용인시 기흥구 신갈동,"710035",11.677000000000000,삼익리베리움,,,0.000000000000000,0,0,1,0,2.05,171,103,1
"668","804","16563",4146310000000000000.000000000000000,37.276478150000003,127.100217900000004,경기도 용인시 기흥구 신갈동,"7340000",550.773000000000025,용인기흥우방아이유쉘,,,245.104999999999990,15.4143084701739,2,7,0,4.7,400,434,1
"669","805","16551",4146310000000000000.000000000000000,37.272022919999998,127.101665199999999,경기도 용인시 기흥구 신갈동,"7360000",1412.986000000000104,신흥덕롯데캐슬레이시티,,,3761.908999999999651,95.1257327663037,12,35,33,5.8,1597,1804,1
"672","808","75820",4146310000000000000.000000000000000,37.278053300000003,127.107909399999997,경기도 용인시 기흥구 신갈동,"140019",23.129000000000001,아이원빌,,,8.766999999999999,3.94764457625185,1,0,0,0,0,0,0
"675","812","11123",4146310000000000000.000000000000000,37.284108199999999,127.106936700000006,경기도 용인시 기흥구 신갈동,"1580000",1696.351000000000113,양현마을풍림신안아파트,,,1878.877999999999929,99.0034150413427,11,14,4,5.6,776,788,1
"676","813","28698",4146310000000000000.000000000000000,37.280210640000000,127.106887900000004,경기도 용인시 기흥구 신갈동,"1600000",179.407000000000011,고현마을고려에센스빌,,,175.596000000000004,18.4500763565957,2,0,0,0,0,0,0
"680","819","74575",4146310000000000000.000000000000000,37.276125270000001,127.107829800000005,경기도 용인시 기흥구 신갈동,"340023",338.148000000000025,드림캐슬,,,0.000000000000000,0,0,0,0,0,0,0,0
"687","829","29021",4146310000000000000.000000000000000,37.278041549999998,127.109235299999995,경기도 용인시 기흥구 신갈동,"60009",1074.588999999999942,신갈정문아파트,,,14.863000000000000,8.12312453744197,1,0,0,0,0,0,0
"688","830","13965",4146310000000000000.000000000000000,37.287938799999999,127.119062999999997,경기도 용인시 기흥구 신갈동,"6970000",2640.994999999999891,기흥파크뷰,,,1716.569999999999936,133.58611307355,17,17,9,6.45,915,944,1
"694","839","4390",4146310000000000000.000000000000000,37.254963879999998,127.088632099999998,경기도 용인시 기흥구 하갈동,"6310000",71.588999999999999,청명호수마을 신안인스빌1단지,,,2780.990999999999985,128.864487064119,13,29,4,4.7,1003,1536,1
"695","840","4392",4146310000000000000.000000000000000,37.255521430000002,127.091345399999994,경기도 용인시 기흥구 하갈동,"6320000",134.592999999999989,청명호수마을 신안인스빌2단지,,,166.393000000000001,24.3763226126473,3,0,0,0,0,0,0
"698","843","7059",4146310000000000000.000000000000000,37.268742369999998,127.096155100000004,경기도 용인시 기흥구 영덕동,"130000",174.682999999999993,두진아파트,,,5088.472999999999956,40.3376926027764,4,6,4,4.5,541,376,1
"699","844","41762",4146310000000000000.000000000000000,37.268502130000002,127.091801799999999,경기도 용인시 기흥구 영덕동,"12660000",628.178999999999974,오토허브,,,236.915999999999968,33.2789128271058,5,0,0,0,0,0,0
"702","847","12264",4146310000000000000.000000000000000,37.265460830000002,127.092514199999997,경기도 용인시 기흥구 영덕동,"9460000",1434.967000000000098,청현마을대명레이크빌,,,1586.675999999999931,36.8008051076133,5,7,5,4.8,401,411,1
"703","848","7259",4146310000000000000.000000000000000,37.265732870000001,127.094049799999993,경기도 용인시 기흥구 영덕동,"9470000",776.559999999999945,청현마을태영데시앙아파트,,,1283.162000000000035,43.748997678438,4,7,8,5,400,405,1
"704","849","75736",4146310000000000000.000000000000000,37.264913880000002,127.091144999999997,경기도 용인시 기흥구 영덕동,"12460000",102.656000000000006,더헤이븐 타운하우스,,,0.000000000000000,0,0,0,0,0,0,0,0
"707","852","48993",4146510000000000000.000000000000000,37.323607500000001,127.100784800000000,경기도 용인시 수지구 풍덕천동,"11950000",3075.360000000000127,수지 푸르지오 월드마크,,,2300.967999999999847,9.12765757715885,1,4,0,8.52,198,258,1
"708","853","18143",4146510000000000000.000000000000000,37.329138059999998,127.100179999999995,경기도 용인시 수지구 풍덕천동,"11980000",1920.258000000000038,래미안수지이스트파크,,,6245.527999999999338,124.038744560981,15,20,4,11.25,845,1074,1
"709","854","24205",4146510000000000000.000000000000000,37.327161429999997,127.098505599999996,경기도 용인시 수지구 풍덕천동,"12230000",3064.512999999999920,수지파크푸르지오,,,503.859999999999957,43.7209371580622,5,9,6,9.1,430,548,1
"710","856","25048",4146510000000000000.000000000000000,37.325658339999997,127.099231300000000,경기도 용인시 수지구 풍덕천동,"620007",24.768999999999998,원흥아파트,,,0.000000000000000,0,0,0,0,0,0,0,0
"711","858","1743",4146510000000000000.000000000000000,37.330851740000000,127.094047399999994,경기도 용인시 수지구 풍덕천동,"6630001",563.118000000000052,수지4차삼성아파트,,,5205.989999999999782,104.369433379862,13,13,0,6.2,1137,710,1
"712","860","30857",4146510000000000000.000000000000000,37.324116150000002,127.101396300000005,경기도 용인시 수지구 풍덕천동,"690057",191.084000000000003,스타팰리스,,,0.000000000000000,0,0,0,0,0,0,0,0
"713","861","13654",4146510000000000000.000000000000000,37.328880400000003,127.091134999999994,경기도 용인시 수지구 풍덕천동,"6900000",1164.737000000000080,동문아파트,,,1918.900000000000091,33.4995243351593,6,6,0,7.8,368,379,1
"714","862","1735",4146510000000000000.000000000000000,37.327950059999999,127.092790100000002,경기도 용인시 수지구 풍덕천동,"6910000",463.327999999999975,1지구동부아파트,,,1268.077999999999975,60.4834747135429,7,7,0,6.8,612,442,1
"715","863","1737",4146510000000000000.000000000000000,37.326471320000003,127.090794200000005,경기도 용인시 수지구 풍덕천동,"6920000",1019.485999999999990,토월마을보원아파트,,,3746.650999999999840,68.5043204196338,8,7,4,6.4,619,440,1
"716","864","1739",4146510000000000000.000000000000000,37.326252279999999,127.088633700000003,경기도 용인시 수지구 풍덕천동,"6930000",830.571000000000026,삼성래미안1차아파트,,,2331.784000000000106,77.3302643237974,8,12,6,9.8,576,688,1
"717","865","6936",4146510000000000000.000000000000000,37.326742410000001,127.086362300000005,경기도 용인시 수지구 풍덕천동,"6940000",678.797000000000025,건영아파트,,,813.731999999999971,23.9490940214774,3,2,0,8,190,195,1
"718","866","1752",4146510000000000000.000000000000000,37.324860080000001,127.092780599999998,경기도 용인시 수지구 풍덕천동,"6980002",3622.036000000000058,한성아파트,,,3593.204000000000633,66.0221366829847,9,6,0,7.8,774,356,1
"719","867","1756",4146510000000000000.000000000000000,37.326283230000001,127.094478800000005,경기도 용인시 수지구 풍덕천동,"7000001",1384.836999999999989,현대아파트,,,7888.036000000000968,125.804910159084,15,16,0,8.5,1168,871,1
"720","868","1733",4146510000000000000.000000000000000,37.325538170000002,127.098010200000004,경기도 용인시 수지구 풍덕천동,"7030000",1519.205999999999904,동보아파트,,,2355.288000000000011,63.4648149645364,8,10,0,9.25,470,587,1
"721","869","16498",4146510000000000000.000000000000000,37.324073759999997,127.101829400000000,경기도 용인시 수지구 풍덕천동,"820009",1105.434999999999945,풍덕천한샘더랜드마크,,,392.711000000000013,6.03240550939495,1,3,3,1.7,220,244,1
"722","871","48900",4146510000000000000.000000000000000,37.325092859999998,127.102266000000000,경기도 용인시 수지구 풍덕천동,"9350000",33.322000000000003,,,,0.000000000000000,0,0,0,0,0,0,0,0
"723","872","63781",4146510000000000000.000000000000000,37.324674039999998,127.102633299999994,경기도 용인시 수지구 풍덕천동,"9490000",36.194000000000003,베아트리스,,,0.000000000000000,0,0,0,0,0,0,0,0
"724","873","73183",4146510000000000000.000000000000000,37.322424349999999,127.100756099999998,경기도 용인시 수지구 풍덕천동,"1000045",20.271000000000001,,,,0.000000000000000,0,0,0,0,0,0,0,0
"725","874","26916",4146510000000000000.000000000000000,37.329191180000002,127.093641899999994,경기도 용인시 수지구 풍덕천동,"190001",465.959999999999980,수지씨제이빌리지,,,23.030000000000001,13,1,0,0,0,0,0,0
"731","880","1736",4146510000000000000.000000000000000,37.331517409999996,127.096252399999997,경기도 용인시 수지구 풍덕천동,"6640000",872.528000000000020,동아.삼익.풍림아파트,,,3212.232999999999265,162.261970403128,19,14,0,6,1620,761,1
"732","881","783",4146510000000000000.000000000000000,37.331414920000000,127.098633500000005,경기도 용인시 수지구 풍덕천동,"6870001",160.849999999999994,수지우성그린빌라,,,94.230999999999995,28.137047492417,3,0,0,0,0,0,0
"735","884","1741",4146510000000000000.000000000000000,37.327251359999998,127.091323700000004,경기도 용인시 수지구 풍덕천동,"6920001",664.509000000000015,수지2차 삼성래미안,,,623.930999999999926,47.9678720860412,6,5,3,6.7,420,300,1
"736","885","48898",4146510000000000000.000000000000000,37.325827980000000,127.101689800000003,경기도 용인시 수지구 풍덕천동,"710106",17.094000000000001,코지힐,,,0.000000000000000,0,0,0,0,0,0,0,0
"740","890","4526",4146510000000000000.000000000000000,37.323335669999999,127.087983500000007,경기도 용인시 수지구 풍덕천동,"10170000",24.882999999999999,신정마을현대프라임아파트,,,0.000000000000000,0,0,0,0,0,0,0,0
"741","891","4526",4146510000000000000.000000000000000,37.322624079999997,127.088539600000004,경기도 용인시 수지구 풍덕천동,"10180000",724.173000000000002,신정마을극동임광아파트,,,458.409000000000049,46.1306328454369,6,13,4,11.5,424,721,1
"744","894","4535",4146510000000000000.000000000000000,37.320034329999999,127.085965799999997,경기도 용인시 수지구 풍덕천동,"10250000",1951.791999999999916,우성아파트,,,2380.541999999999916,42.7087687635417,6,8,0,8.45,443,482,1
"745","895","10632",4146510000000000000.000000000000000,37.319017920000000,127.085156699999999,경기도 용인시 수지구 풍덕천동,"10270000",1181.317000000000007,진흥아파트,,,2656.635999999999967,41.6769099175586,5,7,0,7.8,414,448,1
"747","897","691",4146510000000000000.000000000000000,37.320965360000002,127.089966899999993,경기도 용인시 수지구 풍덕천동,"10600000",481.086999999999989,신정마을상록아파트,,,1965.162000000000035,62.8993807237886,8,11,0,7.3,670,632,1
"748","898","4540",4146510000000000000.000000000000000,37.321971240000003,127.091750000000005,경기도 용인시 수지구 풍덕천동,"10650000",1245.131000000000085,용인수지 신정마을1단지,,,4196.547999999999774,87.1658478590745,12,19,0,7.5,1044,1045,1
"749","899","4540",4146510000000000000.000000000000000,37.322481510000003,127.090919299999996,경기도 용인시 수지구 풍덕천동,"10650001",16.263999999999999,용인수지 신정마을1단지,,,0.000000000000000,0,0,0,0,0,0,0,0
"1000","1165","4124",4146510000000000000.000000000000000,37.320082100000000,127.068441500000006,경기도 용인시 수지구 성복동,"7520000",1507.304000000000087,성동마을수지자이아파트,,,3074.436000000000604,131.037839400551,16,24,12,10.5,680,1298,1
"1001","1166","14031",4146510000000000000.000000000000000,37.314508600000003,127.062298999999996,경기도 용인시 수지구 성복동,"7530000",2985.271999999999935,버들치마을 경남아너스빌 1차,,,3844.297999999999774,134.813631099093,15,23,8,9,816,1213,1
"1002","1167","14859",4146510000000000000.000000000000000,37.315368690000000,127.060428799999997,경기도 용인시 수지구 성복동,"7540000",737.825000000000045,버들치마을 경남아너스빌2차,,,714.945000000000050,44.350688348435,5,5,1,7.5,214,329,1
"1003","1168","8933",4146510000000000000.000000000000000,37.317260310000002,127.065452300000004,경기도 용인시 수지구 성복동,"7580000",834.832999999999970,버들치마을 성복자이1차,,,4049.543999999999869,101.083590905776,13,24,9,11.8,719,1275,1
"1004","1169","6751",4146510000000000000.000000000000000,37.318517530000001,127.063798399999996,경기도 용인시 수지구 성복동,"7590000",633.673000000000002,버들치마을 성복 힐스테이트 2차,,,3278.530000000000200,85.074240381641,13,27,0,10.5,689,1447,1
"1005","1170","6745",4146510000000000000.000000000000000,37.321218899999998,127.063589800000003,경기도 용인시 수지구 성복동,"7600000",943.336000000000013,버들치마을 성복 힐스테이트 3차,,,4167.713000000000648,175.325210191353,20,32,4,12,823,1674,1
"1006","1171","5371",4146510000000000000.000000000000000,37.320498960000002,127.066978700000007,경기도 용인시 수지구 성복동,"7620000",1140.111000000000104,성복센트럴자이,,,1771.803999999999633,122.094713783763,13,18,9,13,500,967,1
"1007","1172","8935",4146510000000000000.000000000000000,37.317774870000001,127.059371100000007,경기도 용인시 수지구 성복동,"7670000",308.738000000000000,버들치마을 성복자이2차,,,3401.017000000000735,139.979583987197,16,33,12,14.9,783,1732,1
"1008","1173","6747",4146510000000000000.000000000000000,37.314401689999997,127.069870899999998,경기도 용인시 수지구 성복동,"7710000",321.637999999999977,버들치마을 성복 힐스테이트 1차,,,2286.264999999999873,72.2762729003052,9,25,27,11,645,1304,1
"1009","1174","16032",4146510000000000000.000000000000000,37.322479459999997,127.061486799999997,경기도 용인시 수지구 성복동,"7800000",2399.972000000000207,용인성복아이파크,,,2259.379999999999654,60.6609354901864,6,8,10,8.1,351,491,1
"1010","1175","15138",4146510000000000000.000000000000000,37.312440870000003,127.082979199999997,경기도 용인시 수지구 성복동,"7890000",1233.854000000000042,성복역 롯데캐슬 골드타운,,,11987.854999999997744,157.891546795654,19,55,50,12.5,2356,2817,1
"1011","1176","11048",4146510000000000000.000000000000000,37.314210650000000,127.077989099999996,경기도 용인시 수지구 성복동,"840000",1298.090999999999894,성동마을 강남빌리지,,,2141.014999999999873,90.8603213994173,10,13,8,12,428,735,1
"1014","1180","50316",4146510000000000000.000000000000000,37.312454700000004,127.072410599999998,경기도 용인시 수지구 성복동,"8190000",208.967000000000013,성복역 롯데캐슬 클라시엘,,,5033.706000000000131,130.878283853685,14,29,0,11.65,1094,1530,1
"1026","1204","24151",4146510000000000000.000000000000000,37.321633230000003,127.057829299999995,경기도 용인시 수지구 성복동,"7830000",120.245999999999995,아이비힐,,,115.017000000000010,19.9060416110963,3,0,0,0,0,0,0
"1027","1205","16418",4146510000000000000.000000000000000,37.324034650000002,127.052961300000007,경기도 용인시 수지구 성복동,"7870000",57.311999999999998,수지성복 효성해링턴코트,,,2264.052999999999884,59.4414492864811,7,5,0,7.8,236,310,1
"1028","1206","47980",4146510000000000000.000000000000000,37.311234980000002,127.074569900000000,경기도 용인시 수지구 성복동,"8140000",1597.836000000000013,성복역 롯데캐슬 파크나인,,,865.318999999999960,31.7019929419437,4,13,19,12,534,702,1
"1029","1207","76799",4146510000000000000.000000000000000,37.310479399999998,127.082319100000007,경기도 용인시 수지구 성복동,"270001",1225.128999999999905,대아 퍼스트 빌,,,130.611999999999995,5.87587664226871,1,0,0,0,0,0,0
"1032","1210","15116",4146310000000000000.000000000000000,37.271547730000002,127.084090399999994,경기도 용인시 기흥구 영덕동,"10690000",1480.813000000000102,신동아파밀리에아파트,,,1961.844000000000506,73.2129453685066,10,28,0,8,759,1485,1
"1033","1211","5309",4146310000000000000.000000000000000,37.274042950000002,127.083448099999998,경기도 용인시 기흥구 영덕동,"10790000",461.151999999999987,흥덕마을14단지 호반베르디움,,,532.285999999999945,38.3327706827738,5,8,5,8.5,236,496,1
"1034","1212","4869",4146310000000000000.000000000000000,37.275422579999997,127.092062600000006,경기도 용인시 기흥구 영덕동,"11170000",1246.840999999999894,흥덕마을 13단지 경남아너스빌,,,1114.787999999999784,42.6371768944799,7,13,0,7.45,368,736,1
"1037","1215","14649",4146310000000000000.000000000000000,37.280454180000000,127.077625800000007,경기도 용인시 기흥구 영덕동,"9520000",148.449999999999989,흥덕마을 11단지 경남아너스빌,,,2805.482999999999265,117.222232350022,12,20,8,8.4,545,1075,1
"1038","1216","5312",4146310000000000000.000000000000000,37.276980279999997,127.080730000000003,경기도 용인시 기흥구 영덕동,"9580000",84.251999999999995,흥덕마을동원로얄듀크,,,2490.914999999999964,46.345286165405,6,18,6,7.8,720,961,1
"1039","1217","5160",4146310000000000000.000000000000000,37.278295540000002,127.077366400000002,경기도 용인시 기흥구 영덕동,"9610000",61.079999999999998,흥덕마을8단지 한국 아델리움,,,1537.361000000000104,69.5082825153035,10,9,0,7.8,474,523,1
"1040","1218","14652",4146310000000000000.000000000000000,37.277231409999999,127.076716000000005,경기도 용인시 기흥구 영덕동,"9630000",872.697999999999979,흥덕우미린 레이크포레,,,1600.575999999999794,65.8429063982093,8,11,0,7.5,486,617,1
"1041","1219","7455",4146310000000000000.000000000000000,37.279659520000003,127.073041500000002,경기도 용인시 기흥구 영덕동,"9690000",842.075000000000045,흥덕마을 힐스테이트,,,2133.917000000000371,73.0461438470303,8,11,4,9.5,570,631,1
"1042","1220","14651",4146310000000000000.000000000000000,37.278898990000002,127.072155699999996,경기도 용인시 기흥구 영덕동,"9710000",103.760000000000005,광교레이크스위첸,,,656.976999999999862,65.0181408848231,9,10,4,7.5,502,560,1
"1043","1221","15257",4146310000000000000.000000000000000,37.277738749999997,127.070038999999994,경기도 용인시 기흥구 영덕동,"9760000",105.072000000000003,호반써밋 레이크파크,,,1597.863999999999805,65.066115512903,10,10,6,8,527,587,1
"1044","1222","8365",4146310000000000000.000000000000000,37.275039730000003,127.069700299999994,경기도 용인시 기흥구 영덕동,"9800000",1304.722999999999956,휴먼시아 흥덕마을,,,3788.336999999999989,86.3043885036361,9,19,2,0,1254,1016,1
"1045","1224","6270",4146310000000000000.000000000000000,37.280125259999998,127.081566300000006,경기도 용인시 기흥구 영덕동,"9530000",299.473999999999990,우남퍼스트빌리젠트,,,38.124000000000002,20.6873877213493,2,8,5,18,153,482,1
"1052","1233","11223",4146310000000000000.000000000000000,37.268125470000001,127.106080899999995,경기도 용인시 기흥구 상갈동,"1020003",5382.560999999999694,넥스빌아파트,,,3799.385000000000218,12.997601190719,1,0,0,0,0,0,0
"1054","1235","13471",4146310000000000000.000000000000000,37.266373260000002,127.112410400000002,경기도 용인시 기흥구 상갈동,"4540000",760.177999999999997,금화마을주공그린빌,,,2139.518999999999778,101.817893939777,11,12,9,4.8,681,681,1
"1055","1236","12654",4146310000000000000.000000000000000,37.264636140000000,127.110113100000007,경기도 용인시 기흥구 상갈동,"4610000",737.839000000000055,금화마을 대우현대아파트,,,2535.604000000000724,66.5789046886518,10,17,0,5.92,664,948,1
"1071","1258","45764",4146310000000000000.000000000000000,37.259884139999997,127.162002700000002,경기도 용인시 기흥구 중동,"10410000",785.894000000000005,초당마을주공아파트,,,1367.115000000000009,96.7649725361393,11,15,18,0,816,822,1
"1072","1259","4111",4146310000000000000.000000000000000,37.262312739999999,127.159553099999997,경기도 용인시 기흥구 중동,"10450000",76.936000000000007,초당마을현진에버빌,,,516.734000000000037,44.4894040838101,7,10,5,6.4,320,560,1
"1073","1260","4097",4146310000000000000.000000000000000,37.263380880000000,127.158441100000005,경기도 용인시 기흥구 중동,"10460000",943.611999999999966,초당마을삼부르네상스아파트,,,622.964000000000055,31.0433982892135,5,5,6,5.55,279,308,1
"1074","1261","4093",4146310000000000000.000000000000000,37.264396920000003,127.157453700000005,경기도 용인시 기흥구 중동,"10470000",98.046000000000006,초당마을삼부르네상스아파트,,,244.068000000000012,18.9851871635781,5,5,4,5.5,289,320,1
"1075","1262","4091",4146310000000000000.000000000000000,37.266676250000003,127.155818999999994,경기도 용인시 기흥구 중동,"10500000",424.360000000000014,동백역 경남아너스빌 아파트,,,2663.670000000000073,95.9398490349776,11,12,0,5.8,592,650,1
"1076","1263","4086",4146310000000000000.000000000000000,37.268426150000003,127.154683000000006,경기도 용인시 기흥구 중동,"10510000",1691.945999999999913,어은목마을 벽산블루밍아파트,,,1731.571999999999889,78.6109183090103,12,14,0,7.1,533,773,1
"1077","1264","3081",4146310000000000000.000000000000000,37.264768500000002,127.153736899999998,경기도 용인시 기흥구 중동,"8190000",269.059000000000026,참솔마을월드메르디앙,,,5138.627000000001317,126.225120731218,15,22,5,4.9,966,1172,1
"1078","1265","4079",4146310000000000000.000000000000000,37.271257079999998,127.154951199999999,경기도 용인시 기흥구 중동,"8600000",626.126999999999953,성산마을서해그랑블,,,2346.809000000000651,106.529862568883,12,20,10,7.2,564,1053,1
"1083","1270","16383",4146310000000000000.000000000000000,37.276800360000003,127.157307299999999,경기도 용인시 기흥구 중동,"8780000",1133.961000000000013,백현마을상록롯데캐슬,,,1388.811999999999898,35.5590738286155,5,7,5,6.1,295,427,1
"1084","1271","4102",4146310000000000000.000000000000000,37.270994750000000,127.158245699999995,경기도 용인시 기흥구 중동,"9560000",1656.153999999999996,어은목마을한라비발디,,,993.183999999999969,44.3313642318948,5,8,6,7.5,248,456,1
"1085","1272","4042",4146310000000000000.000000000000000,37.269539229999999,127.156683299999997,경기도 용인시 기흥구 중동,"9580000",346.809000000000026,어은목마을대원칸타빌,,,1389.048000000000229,30.8345150215934,5,15,4,9.5,432,835,1
"1093","1283","30664",4146310000000000000.000000000000000,37.272598530000003,127.156692800000002,경기도 용인시 기흥구 중동,"8630000",141.695999999999998,어울림타운하우스,,,22.027000000000001,9.10237435874154,1,0,0,0,0,0,0
"1094","1284","37564",4146310000000000000.000000000000000,37.272690339999997,127.155009300000003,경기도 용인시 기흥구 중동,"8640000",117.816000000000003,레데보르,,,0.000000000000000,0,0,0,0,0,0,0,0
